,recall,precision,pf,pci_20,ifa,wins
cleartk.csv,0.57,0.37,0.51,0.46,1.0,8
encog-cs.csv,0.89,0.35,0.93,0.44,1.0,4
extprosys.csv,0.77,0.34,0.64,0.45,1.0,6
ibatisdb.csv,0.3,0.42,0.27,0.65,2.0,12
intact.csv,0.57,0.33,0.38,0.51,2.0,0
japano.csv,0.83,0.35,0.8,0.44,1.0,5
lockss.csv,0.48,0.39,0.33,0.48,1.0,11
ofbiz.csv,0.64,0.38,0.55,0.46,2.0,3
officefloor.csv,0.23,0.36,0.2,0.59,1.0,9
opennms.csv,0.32,0.41,0.22,0.77,0.0,13
rohxel.csv,0.29,0.39,0.19,0.69,2.0,10
roolo.csv,0.64,0.32,0.67,0.54,1.0,2
sevenupdate.csv,1.0,0.34,1.0,0.4,1.0,1
web-cat.csv,0.9,0.36,0.83,0.46,1.0,7
