,sauerbraten.csv,brlcad.csv,linuxsh.csv,konversation.csv,gnupdate.csv,ogre.csv,bdbbasic.csv,qse.csv,turbotrader-bos.csv,projecteqemu.csv,modplug.csv,openfrag.csv,xapian.csv,google-gears.csv,linux-ntfs.csv,sandiaportals.csv,nativeclient.csv,genoviz.csv
bdbbasic.csv,2.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,18.0
brlcad.csv,6.0,0.0,2.0,18.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,11.0
genoviz.csv,0.0,0.0,65.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gnupdate.csv,5.0,4.0,6.0,10.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0
google-gears.csv,3.0,5.0,7.0,17.0,2.0,0.0,6.0,6.0,18.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0
konversation.csv,5.0,4.0,4.0,0.0,2.0,0.0,9.0,7.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,5.0
linux-ntfs.csv,2.0,4.0,1.0,8.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
linuxsh.csv,1.0,0.0,0.0,11.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0
modplug.csv,7.0,4.0,13.0,34.0,1.0,0.0,7.0,7.0,7.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,21.0
nativeclient.csv,2.0,0.0,2.0,6.0,1.0,0.0,3.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,24.0
ogre.csv,6.0,4.0,4.0,22.0,2.0,0.0,9.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,27.0
openfrag.csv,5.0,4.0,1.0,6.0,2.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0
projecteqemu.csv,2.0,0.0,1.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0
qse.csv,3.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,12.0
sandiaportals.csv,5.0,0.0,0.0,17.0,1.0,0.0,4.0,10.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,23.0
sauerbraten.csv,0.0,0.0,4.0,7.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0
turbotrader-bos.csv,5.0,0.0,4.0,17.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0
xapian.csv,6.0,2.0,15.0,3.0,1.0,0.0,8.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,11.0
