,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv
checker-framework.csv,99.0,198.0,91.5,371.0,95.5,99.0,196.0,291.0,85.5,295.0,285.0,96.5,197.5,366.0,98.5
fluidium.csv,80.5,18.5,0.0,526.5,94.5,93.5,0.0,75.5,93.5,0.0,0.0,0.0,94.5,98.5,121.0
guineu.csv,99.0,198.0,98.5,195.0,95.5,99.0,196.0,387.0,494.0,1585.0,291.0,196.5,194.0,197.0,467.5
inkscape.csv,97.5,99.0,98.5,195.0,97.5,99.0,96.5,390.0,494.0,196.5,92.5,196.5,197.5,197.0,98.5
mpqc.csv,194.0,294.0,0.0,0.0,1098.5,388.0,95.5,364.0,1491.5,894.5,190.5,95.5,197.5,658.5,258.5
nsis.csv,99.0,197.5,98.5,96.5,98.5,99.0,196.0,387.0,633.5,197.5,95.5,97.5,197.5,282.5,98.5
octave.csv,97.5,198.0,98.5,193.0,95.5,99.0,96.5,94.5,494.0,196.5,288.0,96.5,195.5,547.0,98.5
owfs.csv,99.0,198.0,98.5,173.0,98.5,99.0,95.5,192.0,494.0,295.0,189.0,97.5,197.5,649.5,98.5
owlib.csv,97.5,776.5,91.5,195.0,98.5,99.0,196.0,94.5,85.5,98.5,192.0,92.5,98.5,232.5,98.5
pamguard.csv,99.0,1242.5,95.5,193.0,98.5,99.0,97.5,291.0,85.5,98.5,189.0,75.5,197.5,12.5,98.5
prelude.csv,97.5,198.0,98.5,195.0,98.5,99.0,196.0,390.0,494.0,197.5,291.0,96.5,197.5,320.0,98.5
robocode.csv,97.5,99.0,37.5,181.0,98.5,196.0,97.5,94.5,933.5,98.5,192.0,92.5,197.5,232.5,98.5
uwom-server.csv,99.0,389.5,0.0,260.5,98.5,192.0,93.5,193.5,395.0,196.5,95.5,92.5,190.0,232.5,98.5
zengine.csv,99.0,296.5,98.5,195.0,98.5,99.0,196.0,390.0,1389.5,197.5,291.0,97.5,197.5,197.0,98.5
zildo.csv,97.5,198.0,98.5,195.0,97.5,97.5,97.5,189.0,85.5,98.5,288.0,97.5,98.5,241.5,98.5
