,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.65,0.72,0.83,0.0,0.0,1.0,0.96,0.95,0.0
avisynth2.csv,0.0,0.65,0.0,0.5,0.83,0.99,0.67,0.5,0.5
les-indemodables.csv,0.39,0.48,0.4,0.37,0.4,0.39,0.51,0.51,0.39
lportal.csv,0.0,0.89,0.93,0.48,0.8,0.73,0.55,0.0,0.56
mbse.csv,0.5,0.9,0.56,0.46,0.5,1.0,0.76,0.64,0.51
mplayer-ce.csv,0.45,0.67,0.41,0.97,0.49,0.42,0.47,0.37,0.55
simplewebservices.csv,0.42,0.42,0.42,0.36,0.42,0.44,0.48,0.46,0.38
vapor.csv,0.5,0.83,0.5,0.81,0.43,0.0,0.46,0.41,0.0
zscreen.csv,0.43,0.51,0.4,0.36,0.4,0.39,0.55,0.36,0.37
