,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.73,0.92,0.35,1.0,1.0,1.0,0.99,0.88,1.0
avisynth2.csv,1.0,0.8,1.0,1.0,0.05,0.96,0.97,1.0,1.0
les-indemodables.csv,0.45,0.58,0.7,0.83,0.6,0.86,0.38,0.62,0.66
lportal.csv,1.0,0.8,0.98,0.59,1.0,0.33,0.55,1.0,0.67
mbse.csv,0.66,0.88,0.65,0.45,1.0,0.71,0.75,0.75,0.71
mplayer-ce.csv,0.48,0.58,0.65,0.73,0.61,0.91,0.51,0.95,0.56
simplewebservices.csv,0.69,0.71,0.78,0.98,0.87,0.56,0.97,0.49,0.95
vapor.csv,0.52,0.89,1.0,0.66,0.78,1.0,0.77,0.85,1.0
zscreen.csv,0.64,0.41,1.0,1.0,0.95,0.97,0.59,0.99,1.0
