,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,stemkit.csv,all-plasm.csv,acdk.csv,mp-rechnungs-und-kundenverwaltung.csv,xinity.csv,gss.csv,linux-ntfs.csv,buddata-ebxml-registry.csv,libarchive.csv,jmule.csv
acdk.csv,0.94,1.0,0.0,0.91,1.0,0.67,0.67,0.16,0.02,0.25,0.5,1.0,0.33,0.55,0.48,0.71,0.92,1.0,0.5
all-plasm.csv,0.85,1.0,0.14,0.5,0.0,0.86,0.63,0.23,0.01,0.13,0.95,0.38,0.5,0.62,0.52,0.89,0.88,1.0,0.22
awemud.csv,1.0,0.77,0.17,0.12,0.85,0.78,0.44,0.14,0.01,0.07,0.43,0.52,0.37,0.62,0.79,0.46,1.0,0.72,0.5
buddata-ebxml-registry.csv,0.72,0.64,0.22,0.25,0.8,0.76,0.33,0.18,0.0,0.08,0.4,0.29,0.32,0.61,0.62,0.47,1.0,0.42,0.45
bullet.csv,0.71,0.66,0.24,0.5,0.88,1.0,0.37,0.17,0.0,0.09,0.37,0.3,0.32,0.61,0.65,0.38,0.98,0.4,0.49
dvd-create.csv,0.76,0.7,0.29,0.25,0.99,0.86,0.39,0.21,0.0,0.11,0.44,0.24,0.32,0.65,0.75,0.41,1.0,0.43,0.54
gbif-indexingtoolkit.csv,0.74,0.59,0.21,0.25,0.8,0.71,0.27,1.0,0.0,0.09,0.33,0.42,0.53,0.67,0.75,0.6,0.9,0.39,0.0
go.csv,0.74,1.0,0.23,0.33,0.85,0.83,0.38,0.18,0.0,0.08,0.45,0.49,0.38,0.6,0.7,0.48,0.97,0.6,0.63
gss.csv,0.72,0.63,0.23,0.24,0.84,0.77,0.37,0.21,0.0,0.08,0.39,0.29,0.34,0.63,1.0,0.47,0.98,0.44,0.49
jmule.csv,0.88,0.88,0.31,0.11,0.87,0.82,0.51,0.17,0.0,0.0,0.44,0.45,0.4,0.69,0.71,0.61,0.92,0.84,1.0
kwave.csv,0.89,0.7,1.0,0.3,0.82,0.81,0.47,0.22,0.0,0.23,0.43,0.24,0.37,0.61,0.88,0.6,1.0,0.37,0.83
libarchive.csv,0.79,0.71,0.25,0.39,0.86,0.73,0.49,0.2,0.01,0.1,0.47,0.46,0.39,0.65,0.59,0.75,1.0,0.96,0.57
linux-ntfs.csv,0.82,0.78,0.18,0.22,0.92,0.75,0.49,0.21,0.01,0.14,0.38,0.47,0.38,0.57,0.68,1.0,1.0,0.54,0.55
lsb.csv,0.74,0.71,0.29,1.0,0.97,0.85,0.39,0.21,0.01,0.1,0.47,0.38,0.39,0.59,0.72,0.55,0.94,0.58,0.52
mp-rechnungs-und-kundenverwaltung.csv,0.78,0.69,0.31,0.24,0.81,0.9,0.43,0.15,0.0,0.06,0.6,0.34,1.0,0.56,0.62,0.44,1.0,0.4,0.86
qcad2.csv,0.82,0.63,0.39,0.28,0.8,0.87,1.0,0.16,0.0,0.16,0.43,0.36,0.37,0.62,0.68,0.5,0.93,0.42,0.56
qtwin.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stemkit.csv,1.0,0.12,0.0,0.43,0.5,1.0,1.0,0.75,0.0,1.0,0.5,0.5,0.67,0.5,0.0,1.0,0.0,0.0,0.0
xinity.csv,0.78,0.4,0.5,0.0,0.67,0.85,0.35,0.31,0.01,0.15,0.43,0.29,0.38,1.0,0.7,0.0,0.89,0.4,0.57
