,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,55.0,39.0,0.0,2.0,0.0
encog-java.csv,4.0,4.0,86.0,0.0,0.0
h2database.csv,11.0,1.0,0.0,4.0,0.0
jaql.csv,12.0,10.0,0.0,2.0,2.0
raven-monitoring.csv,8.0,77.0,0.0,0.0,19.0
