,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.13,0.13,0.5,0.51,0.61
encog-java.csv,0.25,0.24,0.0,0.72,0.61
h2database.csv,0.21,0.29,0.44,0.57,0.8
jaql.csv,0.15,0.18,0.49,0.65,0.55
raven-monitoring.csv,0.13,0.09,0.58,0.45,0.15
