,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.22,0.22,0.55,0.53,0.67
encog-java.csv,0.36,0.17,0.0,0.4,0.33
h2database.csv,0.31,0.41,0.18,0.62,0.35
jaql.csv,0.26,0.29,0.49,0.65,0.48
raven-monitoring.csv,0.21,0.14,0.59,0.4,0.08
