,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.69,0.53,0.38,0.71,0.64
freenet.csv,0.67,0.71,0.5,0.17,0.37
mediaportal.csv,0.51,0.38,0.23,0.38,0.58
onotoa.csv,0.21,0.38,0.64,0.22,0.42
sqlpower-library.csv,0.7,0.41,0.61,0.0,0.0
