,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,5.0,32.0,0.0,0.0,0.0,1.0,1.0,4.0
archive-crawler.csv,9.0,10.0,3.0,2.0,0.0,1.0,16.0,17.0
jcae.csv,92.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
openmalaria.csv,8.0,29.0,4.0,0.0,7.0,5.0,4.0,17.0
popeye-chess.csv,7.0,10.0,0.0,4.0,1.0,4.0,0.0,6.0
rhex.csv,0.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0
rocrail.csv,4.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
truevision.csv,2.0,38.0,5.0,1.0,5.0,1.0,0.0,23.0
