,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.62,0.64,0.58,0.81,0.77,0.05,0.58,0.43
archive-crawler.csv,0.77,0.5,0.5,0.59,0.04,0.42,0.62,0.51
jcae.csv,1.0,0.11,0.97,0.9,0.92,0.95,0.84,0.65
openmalaria.csv,0.57,0.76,0.41,0.05,0.78,0.53,0.62,0.6
popeye-chess.csv,0.68,0.43,0.05,0.46,0.66,0.41,0.41,0.43
rhex.csv,0.08,0.89,0.6,0.95,0.85,0.85,0.93,0.64
rocrail.csv,0.92,0.89,0.71,0.88,0.76,0.47,0.76,0.09
truevision.csv,0.55,0.81,0.43,0.62,0.62,0.74,0.05,0.54
