,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
biodwh.csv,9.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0
brlcad.csv,0.0,18.0,1.0,12.0,19.0,0.0,2.0,17.0
critterding.csv,0.0,12.0,0.0,4.0,8.0,4.0,2.0,5.0
jmri.csv,5.0,0.0,2.0,7.0,11.0,0.0,2.0,7.0
nabu-library.csv,5.0,2.0,2.0,8.0,2.0,0.0,0.0,18.0
popeye-chess.csv,0.0,8.0,0.0,0.0,20.0,1.0,0.0,9.0
yarp.csv,1.0,3.0,2.0,4.0,1.0,0.0,55.0,10.0
