,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.96,0.8,0.44,0.92,0.8,0.93,0.88
biodwh.csv,0.51,0.95,0.88,0.47,0.79,0.8,0.97,0.92
brlcad.csv,0.86,0.49,0.69,0.67,0.71,0.62,0.68,0.48
critterding.csv,0.77,0.62,0.62,0.56,0.56,0.75,0.78,0.55
jmri.csv,0.5,0.58,0.48,0.67,0.44,0.47,0.63,0.4
nabu-library.csv,0.46,0.38,0.5,0.47,0.36,0.45,0.59,0.38
popeye-chess.csv,0.44,0.47,0.56,0.58,0.51,0.41,0.6,0.56
yarp.csv,0.71,0.99,0.85,0.73,0.79,0.64,0.98,0.94
