,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,4.0,0.0,0.0,1.0,6.0,0.0,0.0
kftpgrabber.csv,11.0,7.0,2.0,0.0,1.0,5.0,8.0
kindb.csv,9.0,0.0,0.0,11.0,2.0,4.0,0.0
m-a-d-n-e-s-s.csv,4.0,0.0,0.0,1.0,0.0,2.0,1.0
netatalk.csv,16.0,1.0,0.0,4.0,0.0,5.0,6.0
quickfast.csv,35.0,2.0,0.0,6.0,1.0,5.0,0.0
wow-qrsk.csv,0.0,2.0,0.0,7.0,3.0,4.0,1.0
