,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,0.12,0.57,0.0,0.02,0.42,0.0,0.0
kftpgrabber.csv,0.51,0.18,1.0,0.02,1.0,0.49,0.62
kindb.csv,0.37,0.3,0.06,0.42,0.29,0.29,0.28
m-a-d-n-e-s-s.csv,0.11,0.0,0.0,0.1,0.0,0.14,0.06
netatalk.csv,0.17,0.18,0.19,0.19,0.0,0.26,0.34
quickfast.csv,0.46,0.78,0.75,0.44,0.68,0.66,0.0
wow-qrsk.csv,0.0,0.07,0.0,0.39,0.08,0.25,0.03
