,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,0.99,0.55,0.5,0.67,0.71,0.88,0.88
kftpgrabber.csv,0.51,0.65,0.45,0.53,0.42,0.54,0.6
kindb.csv,0.43,0.44,0.37,0.36,0.42,0.56,0.32
m-a-d-n-e-s-s.csv,0.81,0.64,0.54,0.58,0.67,0.92,0.69
netatalk.csv,0.66,0.6,0.36,0.48,0.71,0.7,0.48
quickfast.csv,0.48,0.41,0.42,0.48,0.42,0.39,0.38
wow-qrsk.csv,0.83,0.89,0.89,0.59,0.8,0.9,0.9
