,x4x.csv,xharbour.csv,megasquirtavr.csv,atomsite.csv,hazelcast.csv,emisview.csv,trackit.csv,betoffice.csv,jitterbit.csv,wxlua.csv,bnetd.csv,jppf-project.csv,bionote.csv,kolmafia.csv,findbugs.csv,qedo.csv
atomsite.csv,0.58,0.11,0.7,0.02,0.8,0.3,0.57,0.67,0.39,0.12,0.06,0.88,0.5,0.36,0.33,0.79
betoffice.csv,0.5,0.16,0.21,0.46,0.2,0.21,0.35,0.04,0.42,0.0,0.4,0.25,0.37,0.23,0.36,0.32
bionote.csv,0.0,0.0,0.03,0.07,0.0,0.04,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.03,0.07,0.04
bnetd.csv,0.67,0.47,0.33,0.46,0.2,0.75,0.52,0.33,0.38,0.88,0.03,0.88,0.52,0.49,0.73,0.37
emisview.csv,0.08,0.0,0.04,0.11,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.12,0.15,0.13,0.0
findbugs.csv,0.33,0.63,0.68,0.33,0.6,0.19,0.13,0.24,0.2,0.12,0.57,0.0,0.27,0.26,0.0,0.21
hazelcast.csv,0.83,0.47,0.51,0.85,0.0,0.98,0.87,0.96,0.86,0.75,0.71,1.0,0.94,0.82,1.0,0.79
jitterbit.csv,0.5,0.74,0.93,0.22,0.4,0.51,0.09,0.2,0.0,0.5,0.83,0.38,0.08,0.51,0.16,0.36
jppf-project.csv,0.83,1.0,0.95,1.0,1.0,0.77,1.0,0.87,0.93,1.0,1.0,0.0,0.65,0.79,0.78,0.89
kolmafia.csv,0.58,0.21,0.01,0.26,0.0,0.64,0.39,0.22,0.34,0.12,0.0,0.38,0.37,0.0,0.42,0.43
megasquirtavr.csv,1.0,1.0,0.01,1.0,0.8,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qedo.csv,0.0,0.11,0.15,0.07,0.0,0.09,0.04,0.0,0.09,0.0,0.03,0.0,0.04,0.0,0.02,0.0
trackit.csv,0.42,0.11,0.05,0.26,0.3,0.34,0.0,0.31,0.39,0.0,0.2,0.25,0.29,0.31,0.42,0.48
wxlua.csv,1.0,0.95,0.74,0.87,1.0,0.68,1.0,1.0,0.98,0.0,0.97,1.0,0.88,0.95,0.96,0.96
x4x.csv,0.0,0.84,0.05,0.67,0.6,0.42,0.74,0.4,0.56,0.38,0.91,0.5,0.88,0.79,0.62,0.67
xharbour.csv,1.0,0.0,0.58,0.7,0.7,0.58,0.83,0.84,0.84,0.5,0.91,0.75,0.92,0.87,0.93,0.78
