,f1,g,recall,precision,pf,wins
cme.csv,0.02,0.01,0.01,0.055,0.01,0
columba.csv,0.49,0.655,0.695,0.445,0.33499999999999996,13
encog-cs.csv,0.365,0.46,0.815,0.265,0.8049999999999999,6
fido.csv,0.02,0.01,0.01,0.12,0.0,1
flexpay.csv,0.395,0.44,0.455,0.31,0.315,9
fluent-nhibernate.csv,0.38,0.38,0.335,0.335,0.225,8
geochat.csv,0.06,0.060000000000000005,0.05,0.18,0.165,2
gpsmid.csv,0.41500000000000004,0.61,0.8200000000000001,0.28500000000000003,0.54,12
k3d.csv,0.19,0.14,0.11499999999999999,0.47,0.09,3
m-a-d-n-e-s-s.csv,0.24,0.24,0.2,0.41500000000000004,0.125,4
mob-sen-plat.csv,0.43,0.595,0.715,0.33499999999999996,0.67,11
ninject.csv,0.26,0.365,0.325,0.31,0.28,5
uface.csv,0.42500000000000004,0.52,0.94,0.27,0.805,10
v8.csv,0.30000000000000004,0.48,0.655,0.3,0.545,7
