,0,1,2,3,4,5
rectracker.csv,0.88,0.88,1.0,0.88,1.0,0.88
dynalloy.csv,0.75,1.0,0.75,1.0,0.42,1.0
mpqc.csv,0.5,0.0,0.0,0.0,0.09,0.0
thout.csv,0.42,0.6,0.38,0.6,0.32,0.6
sabbu.csv,1.0,0.83,1.0,0.83,0.67,0.83
unladen-swallow.csv,0.12,0.0,0.13,0.0,0.08,0.0
powerfolder-.csv,0.67,1.0,0.5,1.0,0.56,1.0
barracudamvc.csv,0.82,0.77,0.75,0.77,0.75,0.77
nutz.csv,0.32,0.5,0.3,0.5,0.3,0.5
apolloplayer.csv,0.5,0.0,0.5,0.0,0.5,0.0
vxl.csv,0.11,0.0,0.14,0.0,0.14,0.0
fbmanager.csv,0.75,0.67,1.0,0.67,1.0,0.67
olsrd.csv,0.56,0.62,1.0,0.62,1.0,0.62
jajuk.csv,0.8,0.75,0.39,0.75,0.39,0.75
sqlpower-library.csv,0.75,1.0,1.0,1.0,0.67,1.0
heekscad.csv,0.8,0.6,0.38,0.6,0.55,0.6
zorannt.csv,0.25,0.0,0.12,0.0,0.12,0.0
emftriple.csv,0.0,0.0,0.0,0.0,0.08,0.0
gamestone.csv,0.0,0.0,0.0,0.0,0.0,0.0
jicarilla.csv,0.33,1.0,0.0,1.0,0.33,1.0
sevenupdate.csv,1.0,1.0,1.0,1.0,1.0,1.0
nuttx.csv,1.0,0.95,1.0,0.95,1.0,0.95
psrchive.csv,0.0,0.0,0.0,0.0,0.0,0.0
jvcl.csv,0.13,0.0,0.0,0.0,0.14,0.0
kdenlive.csv,1.0,0.8,1.0,0.8,0.89,0.8
hatari.csv,0.5,0.5,0.4,0.5,0.33,0.5
maidsafe-dht.csv,0.0,0.0,1.0,0.0,0.5,0.0
opde.csv,0.0,0.0,0.0,0.0,0.14,0.0
brlcad.csv,0.25,0.0,0.3,0.0,0.3,0.0
opentibia.csv,1.0,1.0,1.0,1.0,1.0,1.0
plee-the-bear.csv,0.12,0.0,0.07,0.0,0.07,0.0
xcsoar.csv,0.67,0.83,0.58,0.83,0.58,0.83
vapor.csv,0.5,0.0,0.67,0.0,0.44,0.0
reaper-ecad.csv,0.38,0.0,0.5,0.0,0.16,0.0
jmri.csv,0.5,0.6,0.5,0.6,0.43,0.6
igarden.csv,0.5,0.0,0.44,0.0,0.44,0.0
mb-unit.csv,0.82,0.83,0.9,0.83,0.77,0.83
jlinalg.csv,1.0,0.83,0.67,0.83,0.67,0.83
megasquirtavr.csv,0.0,0.0,0.0,0.0,0.0,0.0
psycle.csv,0.86,0.76,0.87,0.76,0.87,0.76
beast-mcmc.csv,0.43,0.75,0.67,0.75,0.36,0.75
ikvm.csv,1.0,1.0,0.33,1.0,0.33,1.0
bscwweasel.csv,0.0,0.0,0.0,0.0,0.12,0.0
zscreen.csv,0.4,0.57,0.5,0.57,0.5,0.57
sarasvati.csv,0.29,0.0,0.33,0.0,0.15,0.0
flylegacy.csv,1.0,0.44,1.0,0.44,1.0,0.44
nullc.csv,1.0,0.67,1.0,0.67,0.8,0.67
dvt.csv,0.5,1.0,0.4,1.0,0.29,1.0
retromenu.csv,0.2,0.2,0.29,0.2,0.29,0.2
jatlas.csv,0.2,1.0,0.25,1.0,0.2,1.0
liferea.csv,0.17,0.0,0.0,0.0,0.25,0.0
array4j.csv,0.33,1.0,0.4,1.0,0.38,1.0
go.csv,1.0,1.0,1.0,1.0,1.0,1.0
zealos.csv,0.2,0.0,0.0,0.0,0.0,0.0
ns-3.csv,0.7,0.63,0.6,0.63,0.64,0.63
nug.csv,0.2,0.0,0.2,0.0,0.17,0.0
critterding.csv,0.33,0.4,0.2,0.4,0.2,0.4
optalgtoolkit.csv,0.0,0.33,0.0,0.33,0.25,0.33
kwave.csv,0.0,0.5,0.0,0.5,0.0,0.5
superwaba.csv,0.42,1.0,0.36,1.0,0.36,1.0
ltp.csv,0.83,0.6,0.74,0.6,0.74,0.6
pdfedit.csv,0.17,0.5,0.2,0.5,0.25,0.5
blogentis.csv,0.17,0.25,0.14,0.25,0.11,0.25
mclient-mume.csv,0.75,0.75,0.75,0.75,0.75,0.75
firebird.csv,0.71,0.62,0.5,0.62,0.48,0.62
