,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.49,0.57,0.6,0.56,0.7,0.56,0.65,0.45,0.27
bzbyte.csv,0.0,0.0,0.54,0.02,0.0,0.41,0.67,0.77,0.0
encog-java.csv,0.71,0.05,0.04,0.28,0.31,0.26,0.17,0.13,0.05
galaxium.csv,0.66,0.7,0.41,0.73,0.49,0.73,0.77,0.53,0.45
h2database.csv,0.58,0.71,0.13,0.66,0.26,0.18,0.17,0.32,0.11
haphazard.csv,0.43,0.34,0.68,0.49,0.2,0.69,0.43,0.51,0.3
jaql.csv,0.71,0.69,0.3,0.64,0.48,0.41,0.65,0.4,0.18
raven-monitoring.csv,0.34,0.44,0.7,0.38,0.07,0.66,0.44,0.3,0.25
v8.csv,0.11,0.52,0.44,0.45,0.2,0.49,0.55,0.29,0.85
