,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.13,0.14,0.49,0.52,0.58,0.27,0.34,0.74,0.92
bzbyte.csv,0.0,0.0,0.41,0.4,0.0,0.22,0.39,0.9,0.0
encog-java.csv,0.26,0.12,0.5,0.72,0.62,0.14,0.56,0.75,0.8
galaxium.csv,0.16,0.23,0.52,0.5,0.62,0.28,0.72,0.81,0.98
h2database.csv,0.22,0.3,0.5,0.56,0.79,0.12,0.71,0.76,0.95
haphazard.csv,0.13,0.08,0.57,0.47,0.38,0.36,0.22,0.8,0.93
jaql.csv,0.16,0.19,0.5,0.62,0.57,0.19,0.52,0.87,0.97
raven-monitoring.csv,0.12,0.11,0.58,0.44,0.16,0.24,0.23,0.71,1.0
v8.csv,0.05,0.19,0.38,0.33,0.4,0.18,0.29,0.78,0.99
