,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,0.02,0.5,0.0,0.5,0.01,0.8,0.57,0.29,0.09,0.0,0.55,0.0,0.44,0.77,0.06
bibletime.csv,1.0,0.85,1.0,0.92,1.0,0.9,0.71,0.88,0.96,1.0,0.95,1.0,0.86,0.77,0.99
boost.csv,0.75,1.0,0.45,1.0,0.54,1.0,1.0,0.66,0.76,1.0,1.0,0.79,0.97,0.96,0.9
doomlegacy.csv,1.0,0.65,1.0,0.84,1.0,0.87,1.0,0.94,1.0,1.0,0.83,1.0,0.89,0.91,0.97
gpac.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kftpgrabber.csv,0.0,1.0,0.0,0.0,0.0,0.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
nativeclient.csv,0.52,1.0,0.0,1.0,0.36,1.0,1.0,0.86,0.82,1.0,1.0,0.06,1.0,1.0,0.75
netatalk.csv,1.0,0.19,1.0,0.47,1.0,0.4,0.71,0.88,0.96,1.0,0.45,1.0,0.61,0.53,0.93
open-ms.csv,0.24,1.0,0.0,1.0,0.19,1.0,1.0,0.69,0.74,1.0,1.0,0.0,1.0,1.0,0.59
openmsx.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.31,0.01,0.0,1.0,0.0,1.0,1.0,0.28
rosegarden.csv,0.48,1.0,0.0,1.0,0.36,1.0,1.0,1.0,0.89,1.0,1.0,0.01,1.0,1.0,1.0
rsyslog.csv,0.0,0.81,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandiaportals.csv,0.0,1.0,0.0,0.05,0.0,1.0,0.36,0.0,0.0,0.0,0.55,0.0,0.28,0.94,0.0
xmoto.csv,0.0,0.85,0.0,0.5,0.0,0.73,1.0,0.14,0.0,0.0,0.74,0.0,0.72,0.75,0.02
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.03,0.02,0.33,0.39,0.0,0.22,0.04,0.0
