,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,0.02,0.33,0.0,0.11,0.01,0.47,0.45,0.36,0.12,0.03,0.29,0.0,0.23,0.5,0.03
bibletime.csv,1.0,0.58,1.0,0.95,1.0,0.61,0.55,0.89,0.96,1.0,0.71,1.0,0.86,0.39,0.93
boost.csv,0.42,0.88,0.28,0.99,0.17,1.0,1.0,0.68,0.73,0.99,1.0,0.6,1.0,1.0,0.83
doomlegacy.csv,1.0,0.29,1.0,0.69,1.0,0.89,0.71,0.95,0.96,1.0,0.64,1.0,0.86,0.78,0.83
gpac.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kftpgrabber.csv,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nativeclient.csv,0.11,1.0,0.0,1.0,0.17,1.0,1.0,0.9,0.62,0.68,1.0,0.02,1.0,1.0,0.53
netatalk.csv,1.0,0.08,1.0,0.43,1.0,0.1,0.11,0.94,1.0,0.91,0.07,1.0,0.14,0.28,0.83
open-ms.csv,0.02,1.0,0.0,1.0,0.06,1.0,1.0,0.7,0.54,0.6,1.0,0.0,1.0,1.0,0.43
openmsx.csv,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.12,0.0,0.0,1.0,0.0,1.0,1.0,0.13
rosegarden.csv,0.07,1.0,0.0,1.0,0.23,1.0,1.0,1.0,0.88,0.97,1.0,0.0,1.0,1.0,1.0
rsyslog.csv,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandiaportals.csv,0.0,1.0,0.0,0.0,0.0,0.82,0.24,0.0,0.0,0.0,0.43,0.0,0.16,0.22,0.0
xmoto.csv,0.0,0.75,0.0,0.39,0.0,0.58,0.63,0.05,0.0,0.0,0.5,0.0,0.18,0.56,0.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.04,0.0,0.14,0.0,0.0,0.0,0.0
