,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.88,0.49,0.69,0.64,0.98,0.01,0.36,0.0
jlinalg.csv,0.98,0.4,0.46,0.45,0.98,0.01,0.27,0.45
jmule.csv,0.94,0.56,0.61,0.67,0.96,0.01,0.54,0.78
knowledge.csv,0.95,0.43,0.5,0.41,1.0,0.01,0.29,0.49
massiv.csv,1.0,0.79,0.66,0.0,0.0,0.2,1.0,0.8
ng4j.csv,0.91,0.67,0.68,0.72,1.0,0.02,0.6,1.0
playerstage.csv,0.93,0.51,0.61,0.7,0.96,0.01,0.47,0.71
superwaba.csv,0.86,0.61,0.67,0.63,0.97,0.01,0.34,0.58
