,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.26,0.65,0.37,1.0,0.61,0.43,0.5
firebird.csv,0.24,0.99,0.61,0.15,0.73,0.38,0.64
kmatplot.csv,0.96,0.72,0.65,0.15,0.69,1.0,0.79
mscore.csv,0.19,0.67,0.86,0.14,1.0,0.63,0.47
openmalaria.csv,0.25,0.59,0.81,0.11,0.73,1.0,0.58
popeye-chess.csv,0.27,0.64,0.97,0.12,0.79,0.86,0.59
riff-evolve.csv,0.27,0.62,0.65,0.16,0.67,0.53,1.0
