,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.63,0.295,0.61,0.485,2.0,0
calcubetimer.csv,0.35,0.265,0.4,0.505,1.0,3
chaosrts.csv,0.505,0.30000000000000004,0.495,0.46499999999999997,1.0,5
chaperon.csv,0.41500000000000004,0.5,0.335,0.62,1.0,10
dxengine.csv,0.385,0.39,0.5,0.66,2.0,6
emono.csv,0.7,0.42,0.74,0.53,2.0,4
factor.csv,0.29500000000000004,0.30500000000000005,0.21,0.69,1.5,8
jas.csv,0.5,0.405,0.5,0.66,2.0,7
jmoney.csv,0.52,0.515,0.355,0.435,0.0,11
jmonkeyengine.csv,0.575,0.37,0.595,0.52,2.0,1
matrex.csv,0.25,0.64,0.095,0.655,1.0,13
primefaces.csv,0.905,0.36,0.7050000000000001,0.395,0.0,9
roolo.csv,0.745,0.355,0.74,0.48,1.5,2
sblim.csv,0.33499999999999996,0.5549999999999999,0.2,0.575,0.5,12
