,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,720.0,332.0,263.5,196.5,380.0,961.5,92.5,196.0
archive-crawler.csv,458.5,443.0,175.0,85.5,91.5,957.5,385.0,196.5
jcae.csv,149.0,236.5,81.5,85.5,380.0,852.5,85.5,196.0
openmalaria.csv,891.0,1677.5,358.0,97.5,473.5,1646.0,274.5,295.0
popeye-chess.csv,713.0,1062.5,361.0,181.0,285.5,858.5,288.5,196.0
rhex.csv,806.5,1125.5,329.0,92.5,446.0,63.0,373.0,196.0
rocrail.csv,800.5,1776.5,273.5,80.5,380.0,2608.5,772.0,275.5
truevision.csv,616.5,702.0,63.5,292.0,555.0,1345.0,92.5,196.0
