,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.17,0.19,0.69,0.53,0.34,0.59,0.6,0.38
archive-crawler.csv,0.23,0.2,0.89,0.71,0.49,0.5,0.45,0.31
jcae.csv,0.0,0.32,1.0,0.71,0.37,0.61,0.89,0.38
openmalaria.csv,0.15,0.11,0.79,0.76,0.32,0.44,0.41,0.26
popeye-chess.csv,0.22,0.14,0.67,0.64,0.4,0.55,0.48,0.36
rhex.csv,0.28,0.1,0.58,0.67,0.21,0.0,0.34,0.35
rocrail.csv,0.25,0.08,0.71,0.7,0.31,0.3,0.4,0.48
truevision.csv,0.15,0.12,1.0,0.61,0.29,0.4,0.6,0.33
