,etics.csv,arianne.csv,linuxsh.csv,openmeetings.csv,scite-ru.csv,ifmo-game-1.csv,mvdsv.csv,plato.csv,flexpay.csv,vrjuggler.csv,projecteqemu.csv,uclmda.csv,jcl.csv,chrysalis.csv
arianne.csv,0.33,0.76,0.17,0.38,0.29,0.09,0.1,0.87,0.18,0.17,0.49,0.96,0.0,0.18
chrysalis.csv,0.67,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
etics.csv,0.8,0.49,0.31,0.13,0.42,0.12,0.0,0.83,0.19,0.21,0.57,0.98,0.0,0.13
flexpay.csv,0.29,0.0,0.22,0.28,0.0,0.08,0.0,0.85,1.0,0.2,0.0,0.0,0.0,0.17
ifmo-game-1.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
jcl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linuxsh.csv,0.4,0.0,0.88,0.0,0.0,0.14,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.29
mvdsv.csv,0.0,0.0,0.0,0.0,0.36,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.12,0.0
openmeetings.csv,0.29,0.0,0.18,0.8,0.0,0.08,0.0,0.83,0.0,0.17,0.0,0.0,0.0,0.17
plato.csv,0.29,0.42,0.14,0.14,0.0,0.08,0.0,0.98,0.22,0.21,0.0,0.5,0.0,0.16
projecteqemu.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scite-ru.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uclmda.csv,0.23,0.48,0.17,0.14,0.24,0.08,0.04,0.85,0.17,0.21,0.36,1.0,0.0,0.23
vrjuggler.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
