,etics.csv,arianne.csv,linuxsh.csv,openmeetings.csv,scite-ru.csv,ifmo-game-1.csv,mvdsv.csv,plato.csv,flexpay.csv,vrjuggler.csv,projecteqemu.csv,uclmda.csv,jcl.csv,chrysalis.csv
arianne.csv,0.47,0.74,0.29,0.5,0.37,0.17,0.19,0.9,0.29,0.22,0.62,0.7,0.0,0.3
chrysalis.csv,0.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
etics.csv,0.7,0.54,0.43,0.22,0.3,0.2,0.0,0.77,0.31,0.31,0.62,0.98,0.0,0.2
flexpay.csv,0.44,0.0,0.33,0.37,0.0,0.15,0.0,0.84,0.02,0.29,0.0,0.0,0.0,0.28
ifmo-game-1.csv,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
jcl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linuxsh.csv,0.22,0.0,0.74,0.0,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.34
mvdsv.csv,0.0,0.0,0.0,0.0,0.37,0.0,0.86,0.0,0.0,0.0,0.43,0.0,0.22,0.0
openmeetings.csv,0.44,0.0,0.3,0.65,0.0,0.15,0.0,0.82,0.0,0.18,0.0,0.0,0.0,0.29
plato.csv,0.43,0.29,0.22,0.24,0.0,0.15,0.0,0.99,0.3,0.35,0.0,0.02,0.0,0.27
projecteqemu.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scite-ru.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uclmda.csv,0.36,0.46,0.29,0.24,0.29,0.16,0.07,0.65,0.27,0.35,0.17,1.0,0.0,0.35
vrjuggler.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
