,etics.csv,arianne.csv,linuxsh.csv,openmeetings.csv,scite-ru.csv,ifmo-game-1.csv,mvdsv.csv,plato.csv,flexpay.csv,vrjuggler.csv,projecteqemu.csv,uclmda.csv,jcl.csv,chrysalis.csv
arianne.csv,0.7,0.74,0.17,0.74,0.51,0.36,0.51,0.6,0.58,0.34,0.62,0.49,0.0,0.55
chrysalis.csv,0.18,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
etics.csv,0.67,0.54,0.72,0.48,0.28,0.7,0.0,0.52,0.58,0.52,0.65,0.71,0.0,0.42
flexpay.csv,0.66,0.0,0.66,0.58,0.0,0.0,0.0,0.57,0.01,0.49,0.0,0.0,0.0,0.09
ifmo-game-1.csv,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
jcl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linuxsh.csv,0.18,0.0,0.69,0.0,0.0,0.69,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.45
mvdsv.csv,0.0,0.0,0.0,0.0,0.42,0.0,0.99,0.0,0.0,0.0,0.37,0.0,0.0,0.0
openmeetings.csv,0.66,0.0,0.47,0.6,0.0,0.0,0.0,0.38,0.0,0.22,0.0,0.0,0.0,0.0
plato.csv,0.66,0.27,0.45,0.27,0.0,0.0,0.0,0.97,0.49,0.0,0.0,0.01,0.0,0.24
projecteqemu.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scite-ru.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uclmda.csv,0.09,0.46,0.0,0.51,0.4,0.05,0.27,0.52,0.54,0.0,0.13,1.0,0.0,0.66
vrjuggler.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
