,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.3,0.4,0.67,0.11,0.43
nabu-library.csv,0.33,0.35,0.43,0.36,0.84
pcgen.csv,0.69,0.7,0.42,0.44,0.67
selenium.csv,0.67,0.58,0.37,0.55,0.38
tolven.csv,0.49,0.61,0.0,0.66,0.06
