,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.84,0.85,0.29,0.96,0.92
nabu-library.csv,0.79,0.75,0.8,0.69,0.27
pcgen.csv,0.91,0.36,0.99,0.93,0.99
selenium.csv,0.5,0.5,0.69,0.49,0.99
tolven.csv,0.65,0.49,1.0,0.33,0.97
