,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.1,0.45,0.98,0.14,0.38
nabu-library.csv,0.7,0.62,0.66,0.68,1.0
pcgen.csv,0.07,0.95,0.25,0.59,0.12
selenium.csv,0.97,0.4,0.2,0.54,0.39
tolven.csv,0.12,0.38,0.09,0.95,0.06
