,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.35,0.35,1.0,0.12,0.75
nabu-library.csv,0.52,0.38,0.3,0.28,0.99
pcgen.csv,0.57,1.0,0.39,0.52,0.57
selenium.csv,0.98,0.55,0.1,0.43,0.35
tolven.csv,0.88,0.68,0.22,0.97,0.43
