,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.2,0.58,0.0,0.39,0.14
nabu-library.csv,0.72,0.68,0.56,0.71,0.01
pcgen.csv,0.06,0.0,0.14,0.22,0.1
selenium.csv,0.02,0.22,0.65,0.3,0.8
tolven.csv,0.02,0.12,0.11,0.01,0.09
