,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.12,0.44,0.98,0.17,0.43
nabu-library.csv,0.54,0.52,0.6,0.54,1.0
pcgen.csv,0.09,0.96,0.29,0.62,0.15
selenium.csv,0.97,0.44,0.22,0.57,0.33
tolven.csv,0.15,0.43,0.11,0.96,0.07
