,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv,kmatplot.csv,mob-sen-plat.csv,openmalaria.csv,gamestone.csv,igarden.csv,owlapi.csv,archive-crawler.csv,nabu-library.csv,ingex.csv,twostep.csv,lphant.csv,nebuladevice.csv,pi-qmc.csv,trinitycore.csv,geochat.csv
openmalaria.csv,0.79,0.53,0.84,0.42,0.42,0.56,0.68,0.65,0.61,0.94,0.26,0.23,0.59,0.31,0.69,0.26,0.53,0.81,0.25,0.74,0.75,0.32,0.31,0.21,0.32,0.72,0.39,0.56,0.44,0.2,0.62,0.3,0.24
