,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,1.0,0.0,8.0,0.0,0.0,1.0,2.0,2.0
javagroups.csv,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0
jrefactory.csv,1.0,4.0,8.0,0.0,1.0,3.0,0.0,0.0
logicmail.csv,0.0,6.0,12.0,1.0,0.0,8.0,55.0,1.0
nodal.csv,0.0,79.0,4.0,0.0,2.0,0.0,55.0,1.0
soar.csv,1.0,3.0,6.0,0.0,2.0,4.0,0.0,1.0
taverna.csv,0.0,0.0,1.0,2.0,5.0,1.0,0.0,5.0
web-cat.csv,0.0,6.0,5.0,0.0,2.0,1.0,0.0,0.0
