,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
gauche.csv,24.25,24.25,19.5,46.47916666666666,0.0,24.25,24.25,0.0,46.47916666666666,0.0,0.0,24.25,19.5,46.47916666666666,0.0
desqiss.csv,20.666666666666664,17.5,27.791666666666664,19.729166666666664,19.729166666666664,24.833333333333332,17.5,29.5,19.729166666666664,19.729166666666664,0.0,17.5,27.791666666666664,19.729166666666664,19.729166666666664
bscweasel.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opentac2.csv,0.0,21.70833333333333,26.75,34.229166666666664,0.0,21.70833333333333,21.70833333333333,19.75,34.229166666666664,0.0,9.25,21.70833333333333,26.75,34.229166666666664,0.0
transdroid.csv,8.375,21.5,25.25,36.625,0.0,21.5,21.5,25.25,36.625,0.0,0.0,21.5,25.25,36.625,0.0
scmxx.csv,0.0,9.749999999999998,22.16666666666666,17.625,17.625,0.0,9.749999999999998,23.45833333333333,17.625,17.625,0.0,9.749999999999998,24.0625,17.625,17.625
macjlib.csv,0.0,0.0,0.0,28.83333333333333,28.83333333333333,24.875,0.0,0.0,28.83333333333333,28.83333333333333,0.0,0.0,0.0,28.83333333333333,28.83333333333333
coldstore.csv,0.0,33.25,0.0,35.1125,0.0,13.416666666666666,33.25,0.0,35.1125,0.0,0.0,33.25,0.0,35.1125,0.0
dtemplatelib.csv,19.375,24.75,24.791666666666664,24.291666666666664,24.291666666666664,24.75,24.75,24.791666666666664,24.291666666666664,24.291666666666664,0.0,24.75,24.791666666666664,24.291666666666664,24.291666666666664
persevere-framework.csv,33.83333333333333,23.0,0.0,36.21249999999999,0.0,35.75,23.0,0.0,36.21249999999999,0.0,34.20833333333333,23.0,0.0,36.21249999999999,0.0
easysok.csv,0.0,32.91666666666666,0.0,23.6875,23.6875,32.91666666666666,32.91666666666666,0.0,23.6875,23.6875,0.0,32.91666666666666,0.0,23.6875,23.6875
wockets.csv,18.875,22.83333333333333,24.291666666666664,19.729166666666664,19.729166666666664,22.83333333333333,22.83333333333333,24.916666666666664,19.729166666666664,19.729166666666664,0.0,22.83333333333333,24.875,19.729166666666664,19.729166666666664
swingamesdk.csv,21.33333333333333,21.33333333333333,34.5,19.45833333333333,19.45833333333333,21.33333333333333,21.33333333333333,28.5,19.45833333333333,19.45833333333333,0.0,21.33333333333333,34.5,19.45833333333333,19.45833333333333
krusader.csv,29.708333333333336,38.72916666666666,0.0,30.083333333333332,0.0,38.72916666666666,38.72916666666666,26.625,30.083333333333332,0.0,0.0,38.72916666666666,0.0,30.083333333333332,0.0
cerber.csv,0.0,0.0,20.33333333333333,20.012499999999996,20.012499999999996,2.75,0.0,21.39583333333333,20.012499999999996,20.012499999999996,0.0,0.0,21.39583333333333,20.012499999999996,20.012499999999996
jforum.csv,29.25,24.5,21.499999999999993,19.499999999999993,19.499999999999993,24.5,24.5,21.499999999999993,19.499999999999993,19.499999999999993,0.0,24.5,21.499999999999993,19.499999999999993,19.499999999999993
chiba.csv,23.0625,20.949999999999996,25.958333333333336,28.708333333333336,28.708333333333336,20.949999999999996,20.949999999999996,25.395833333333336,28.708333333333336,28.708333333333336,0.0,20.949999999999996,25.958333333333336,28.708333333333336,28.708333333333336
lilith3d.csv,35.125,24.5,35.625,27.125,27.125,33.875,24.5,33.75,27.125,27.125,26.5,24.5,31.625,27.125,27.125
mvccontrib.csv,20.125,28.58333333333333,40.83333333333333,40.39999999999999,0.0,28.58333333333333,28.58333333333333,31.375,40.39999999999999,0.0,0.0,28.58333333333333,47.25,40.39999999999999,0.0
aff4.csv,0.0,8.249999999999998,22.75,20.291666666666664,20.291666666666664,0.0,8.249999999999998,22.75,20.291666666666664,20.291666666666664,0.0,8.249999999999998,22.75,20.291666666666664,20.291666666666664
omicron3d.csv,23.33333333333333,25.0,23.33333333333333,23.33333333333333,23.33333333333333,27.333333333333336,25.0,23.33333333333333,23.33333333333333,23.33333333333333,0.0,25.0,25.166666666666664,23.33333333333333,23.33333333333333
ulti-swat.csv,24.25,24.625,22.625,20.52083333333333,20.52083333333333,0.0,24.625,22.625,20.52083333333333,20.52083333333333,0.0,24.625,22.625,20.52083333333333,20.52083333333333
itextsharp.csv,20.791666666666664,21.395833333333336,7.75,34.5625,0.0,21.395833333333336,21.395833333333336,7.75,34.5625,0.0,5.375,21.395833333333336,7.75,34.5625,0.0
indiestep.csv,27.58333333333333,23.125,10.375,23.125,23.125,23.125,23.125,24.125,23.125,23.125,0.0,23.125,10.375,23.125,23.125
scms-project.csv,22.0,30.0,22.791666666666664,31.75,0.0,30.0,30.0,22.791666666666664,31.75,0.0,0.0,30.0,22.791666666666664,31.75,0.0
irad.csv,0.0,0.0,31.375,20.125,20.125,28.25,0.0,12.25,20.125,20.125,0.0,0.0,17.75,20.125,20.125
webswell.csv,8.25,27.125,8.25,19.66666666666666,0.0,16.95833333333333,27.125,8.25,19.66666666666666,0.0,8.25,27.125,8.25,19.66666666666666,0.0
galaxyview.csv,39.3125,21.5,0.0,26.75,0.0,39.3125,21.5,0.0,26.75,0.0,0.0,21.5,0.0,26.75,0.0
vym.csv,28.625,24.791666666666664,19.104166666666664,27.883333333333333,0.0,25.125,24.791666666666664,19.104166666666664,27.883333333333333,0.0,0.0,24.791666666666664,19.666666666666664,27.883333333333333,0.0
megatunix.csv,20.4375,28.875,20.875,19.9375,19.9375,0.0,28.875,20.875,19.9375,19.9375,0.0,28.875,20.875,19.9375,19.9375
prairieengine.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zeromud.csv,0.0,24.5,25.458333333333332,14.462499999999999,0.0,24.5,24.5,21.020833333333332,14.462499999999999,0.0,0.0,24.5,26.125,14.462499999999999,0.0
pici-nms.csv,29.41666666666667,0.0,0.0,24.83333333333333,0.0,0.0,0.0,0.0,24.83333333333333,0.0,0.0,0.0,0.0,24.83333333333333,0.0
digital-vita.csv,0.0,0.0,0.0,17.5,8.375,0.0,0.0,0.0,17.5,8.375,0.0,0.0,0.0,17.5,8.375
