,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.58,0.41,0.3,0.31
aime.csv,0.49,0.72,0.34,0.17,0.96
badtrinitycore.csv,0.28,0.06,0.25,0.97,0.26
electric-core.csv,0.45,0.55,0.96,0.18,0.26
olsrd.csv,0.68,0.99,0.34,0.24,0.34
