,jicarilla.csv,bacula.csv,pentahoanalysistool.csv,foursquared.csv,bdbbasic.csv,open-data-kit.csv,yafdotnet.csv,impala.csv,turbotrader-bos.csv,ultimairis.csv,tradelink.csv,wikipediardware.csv,ng4j.csv
bacula.csv,1.0,0.0,3.0,8.0,0.0,1.0,0.0,9.0,7.0,0.0,3.0,0.0,6.0
bdbbasic.csv,0.0,0.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,8.0,0.0,0.0,0.0
foursquared.csv,69.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0
impala.csv,3.0,2.0,2.0,9.0,9.0,3.0,12.0,0.0,7.0,1.0,1.0,0.0,0.0
jicarilla.csv,0.0,1.0,0.0,69.0,9.0,119.0,14.0,2.0,6.0,0.0,95.0,51.0,78.0
ng4j.csv,0.0,1.0,7.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
open-data-kit.csv,6.0,0.0,1.0,3.0,4.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,8.0
pentahoanalysistool.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,150.0,2.0,0.0,0.0
tradelink.csv,3.0,3.0,4.0,1.0,2.0,2.0,2.0,22.0,5.0,0.0,0.0,2.0,5.0
turbotrader-bos.csv,69.0,2.0,8.0,0.0,7.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0
ultimairis.csv,5.0,1.0,2.0,2.0,3.0,3.0,2.0,8.0,7.0,0.0,1.0,0.0,1.0
wikipediardware.csv,3.0,5.0,0.0,5.0,5.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,12.0
yafdotnet.csv,4.0,2.0,5.0,9.0,6.0,3.0,0.0,2.0,0.0,2.0,17.0,0.0,0.0
