,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.71,0.24,0.28,0.98
jajuk.csv,1.0,0.27,0.31,0.75
vapor.csv,0.4,0.13,1.0,0.33
zorannt.csv,0.53,1.0,0.19,0.67
