,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.28,0.46,0.55,0.04
jajuk.csv,0.0,0.28,0.35,0.41
vapor.csv,0.83,0.2,0.0,0.08
zorannt.csv,0.61,0.0,0.66,0.96
