,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.42,0.07,0.0,0.69,0.38,0.06,0.26
firebird.csv,0.29,0.57,0.72,0.68,0.52,0.58,0.71
kmatplot.csv,0.8,0.04,0.0,0.65,0.27,0.44,0.34
mscore.csv,0.59,0.63,0.7,0.7,0.7,0.75,0.64
openmalaria.csv,0.72,0.63,0.64,0.71,0.72,0.73,0.62
popeye-chess.csv,0.64,0.46,0.66,0.17,0.49,0.48,0.26
riff-evolve.csv,0.68,0.47,0.68,0.73,0.47,0.38,0.69
