,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.77,0.5,0.675,0.44,1.0,9
customsagetv.csv,0.18,0.515,0.14500000000000002,0.655,0.0,14
fluidium.csv,0.01,0.06,0.015,0.25,25.0,0
guineu.csv,0.41000000000000003,0.52,0.29,0.495,0.5,12
inkscape.csv,0.71,0.44999999999999996,0.605,0.46499999999999997,0.5,8
mpqc.csv,0.15,0.28,0.24,0.945,1.0,11
nsis.csv,0.7,0.33,0.73,0.505,1.5,1
octave.csv,0.23,0.44999999999999996,0.19,0.755,1.0,13
owfs.csv,0.835,0.4,0.78,0.415,1.0,2
owlib.csv,0.7,0.52,0.53,0.335,1.5,7
pamguard.csv,0.485,0.45499999999999996,0.38,0.475,2.0,6
prelude.csv,0.92,0.46499999999999997,0.845,0.39,0.5,5
robocode.csv,0.595,0.49,0.475,0.43,0.0,10
uwom-server.csv,0.375,0.37,0.33,0.54,1.0,4
zengine.csv,0.96,0.42500000000000004,0.925,0.415,1.0,3
zildo.csv,0.5800000000000001,0.535,0.315,0.48,0.5,15
