,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.4,0.43,0.7,0.4,0.46,0.46,0.37,0.45,0.44,0.69,0.73,0.45,0.38,0.44,0.37,0.34
customsagetv.csv,0.84,0.78,0.0,0.0,0.88,0.45,0.65,0.5,0.87,0.61,0.65,0.83,0.66,0.71,0.94,0.47
fluidium.csv,0.67,0.67,0.0,0.92,0.0,0.94,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.54,0.0,0.92
guineu.csv,0.44,0.48,0.0,0.56,0.47,0.48,0.5,0.43,0.94,0.6,0.52,0.53,0.51,0.5,0.49,0.42
inkscape.csv,0.48,0.44,0.47,0.41,0.94,0.96,0.42,0.56,0.63,0.52,0.93,0.45,0.46,0.42,0.34,0.32
mpqc.csv,0.94,0.96,0.0,0.0,0.95,0.97,0.88,0.95,0.97,0.98,0.97,0.62,0.95,0.79,0.92,0.79
nsis.csv,0.39,0.48,0.53,0.87,0.42,0.81,0.41,0.68,0.63,0.55,0.59,0.38,0.43,0.86,0.38,0.44
octave.csv,0.73,0.66,0.0,0.8,0.68,0.95,0.91,0.53,0.91,0.75,0.76,0.8,0.83,0.68,0.93,0.57
owfs.csv,0.32,0.41,0.37,0.5,0.42,0.47,0.37,0.42,0.5,0.43,0.51,0.39,0.38,0.42,0.32,0.39
owlib.csv,0.29,0.38,0.45,0.33,0.39,0.39,0.33,0.31,0.4,0.4,0.36,0.32,0.34,0.33,0.31,0.31
pamguard.csv,0.57,0.67,0.36,0.4,0.55,0.58,0.41,0.45,0.43,0.6,0.55,0.5,0.38,0.0,0.42,0.61
prelude.csv,0.3,0.39,0.44,0.4,0.37,0.4,0.34,0.41,0.57,0.42,0.39,0.39,0.36,0.38,0.31,0.33
robocode.csv,0.39,0.48,0.0,0.53,0.47,0.4,0.35,0.48,0.57,0.49,0.41,0.44,0.41,0.36,0.42,0.47
uwom-server.csv,0.94,0.79,0.0,0.86,0.54,0.54,0.54,0.6,0.53,0.52,0.45,0.36,0.93,0.36,0.53,0.85
zengine.csv,0.31,0.4,0.47,0.41,0.39,0.44,0.36,0.43,0.55,0.43,0.48,0.42,0.38,0.52,0.33,0.32
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
