,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.49,0.09,0.27,0.6,0.97,0.67,0.57,0.26
enlightenment.csv,0.58,0.1,0.24,0.99,0.31,0.61,0.32,0.07
ildjit.csv,0.11,0.98,0.11,0.05,0.22,0.12,0.18,0.0
jfreereport.csv,0.08,0.33,0.94,0.18,0.1,0.19,0.14,0.0
lufa-lib.csv,0.46,0.16,0.28,0.58,0.23,0.56,0.98,0.07
pcsx2.csv,0.65,0.45,0.28,0.65,0.69,0.99,0.61,0.0
psycle.csv,0.99,0.42,0.25,0.67,0.6,0.78,0.64,0.16
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
