,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.41,0.16,0.57,0.56,0.95,0.61,0.61,0.8
enlightenment.csv,0.5,0.12,0.58,0.98,0.26,0.54,0.32,0.14
ildjit.csv,0.07,0.98,0.12,0.04,0.17,0.09,0.12,0.0
jfreereport.csv,0.06,0.32,0.91,0.13,0.07,0.13,0.1,0.0
lufa-lib.csv,0.38,0.2,0.38,0.53,0.17,0.48,0.97,0.14
pcsx2.csv,0.57,0.7,0.64,0.6,0.5,0.99,0.55,0.0
psycle.csv,0.98,0.65,0.58,0.62,0.51,0.63,0.57,0.5
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
