,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.68,0.56,0.55,0.55,0.56,0.5,0.62,0.51
enlightenment.csv,0.55,0.67,0.54,0.54,0.75,0.5,0.5,0.75
ildjit.csv,0.93,0.93,0.99,0.94,0.89,0.94,0.95,0.95
jfreereport.csv,0.96,0.95,0.99,0.98,0.67,0.97,0.93,0.5
lufa-lib.csv,0.8,0.81,0.9,0.6,0.86,0.61,0.75,0.84
pcsx2.csv,0.51,0.49,0.54,0.47,0.45,0.48,0.55,0.77
psycle.csv,0.49,0.39,0.48,0.47,0.45,0.43,0.58,0.38
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
