,0,1,2,3,4,5,6,7,8
rectracker.csv,0.0,0.0,0.33,0.0,0.0,0.41500000000000004,0.41500000000000004,0.0,0.33
dynalloy.csv,0.165,0.16,0.165,0.11,0.16,0.165,0.615,0.16,0.11
mpqc.csv,0.09,0.18,0.0,0.18,0.18,0.045,0.475,0.18,0.0
thout.csv,0.17,0.10500000000000001,0.1,0.14,0.10500000000000001,0.07,0.14,0.10500000000000001,0.035
benojt.csv,,,,,,,,,
sabbu.csv,0.8,0.265,0.30000000000000004,0.0,0.265,0.2,0.7350000000000001,0.265,0.2
unladen-swallow.csv,0.235,0.16,0.035,0.03,0.16,0.035,0.515,0.16,0.04
powerfolder-.csv,0.27,0.06,0.06,0.14,0.06,0.0,0.71,0.06,0.0
barracudamvc.csv,0.0,0.0,0.75,0.5,0.0,1.0,0.5,0.0,1.0
nutz.csv,0.125,0.05,0.07500000000000001,0.475,0.05,0.15,0.27,0.05,0.1
apolloplayer.csv,0.25,0.12,0.06,0.44,0.12,0.12,0.62,0.12,0.12
vxl.csv,0.08499999999999999,0.36,0.125,0.18,0.36,0.13,0.29000000000000004,0.36,0.13
fbmanager.csv,0.29000000000000004,0.29000000000000004,0.33,0.0,0.29000000000000004,0.165,0.33,0.29000000000000004,0.33
olsrd.csv,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
jajuk.csv,0.0,0.14,0.25,0.07,0.14,0.215,0.21,0.14,0.29
sqlpower-library.csv,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
heekscad.csv,0.2,0.2,0.4,0.0,0.2,0.4,0.325,0.2,0.325
zorannt.csv,0.23,0.175,0.07500000000000001,0.36,0.175,0.0,0.57,0.175,0.0
emftriple.csv,0.07,0.07,0.0,0.07,0.07,0.0,0.71,0.07,0.0
gamestone.csv,0.0,0.2,0.0,0.8,0.2,0.0,0.8,0.2,0.0
jicarilla.csv,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.25
sevenupdate.csv,,,,,,,,,
nuttx.csv,0.0,0.125,0.875,0.0,0.125,0.875,0.625,0.125,1.0
psrchive.csv,0.29,0.195,0.06,0.38,0.195,0.0,0.38,0.195,0.0
jvcl.csv,0.41500000000000004,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0
kdenlive.csv,0.125,0.25,0.5,0.75,0.25,0.29000000000000004,0.75,0.25,0.29000000000000004
hatari.csv,0.125,0.0,0.29000000000000004,0.29000000000000004,0.0,0.33,0.29000000000000004,0.0,0.125
maidsafe-dht.csv,0.0,0.17,0.085,0.17,0.17,0.085,0.5,0.17,0.17
opde.csv,0.0,0.225,0.225,0.0,0.225,0.2,0.325,0.225,0.0
brlcad.csv,0.07,0.12,0.105,0.045,0.12,0.1,0.63,0.12,0.12
opentibia.csv,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0
plee-the-bear.csv,0.10500000000000001,0.08,0.0,0.22,0.08,0.01,0.675,0.08,0.01
xcsoar.csv,0.0,0.0,0.29,0.29,0.0,0.215,0.29,0.0,0.215
vapor.csv,0.46499999999999997,0.195,0.14,0.46499999999999997,0.195,0.14,0.43,0.195,0.07
reaper-ecad.csv,0.15,0.03,0.0,0.0,0.03,0.0,0.06,0.03,0.0
jmri.csv,0.04,0.25,0.305,0.04,0.25,0.305,0.41000000000000003,0.25,0.29000000000000004
igarden.csv,0.0,0.14,0.29,0.0,0.14,0.405,0.405,0.14,0.195
mb-unit.csv,0.15000000000000002,0.0,0.8500000000000001,0.0,0.0,0.9,0.3,0.0,0.9
kaffeine.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ossim.csv,0.16999999999999998,0.20500000000000002,0.0,0.315,0.20500000000000002,0.0,0.47,0.20500000000000002,0.04
jlinalg.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
megasquirtavr.csv,0.5,0.12,0.0,0.71,0.12,0.0,0.71,0.12,0.0
psycle.csv,0.11,0.0,0.56,0.055,0.0,0.56,0.635,0.0,0.56
beast-mcmc.csv,0.255,0.11,0.06,0.0,0.11,0.06,0.36,0.11,0.06
ikvm.csv,0.33,0.33,0.33,0.165,0.33,0.165,0.33,0.33,0.33
bscwweasel.csv,0.0,0.07,0.07,0.0,0.07,0.035,0.31,0.07,0.0
zact.csv,0.175,0.08,0.0,0.175,0.08,0.0,0.33,0.08,0.0
zscreen.csv,0.0,0.165,0.5,0.41500000000000004,0.165,0.33,0.33,0.165,0.41500000000000004
sarasvati.csv,0.0,0.12,0.03,0.0,0.12,0.0,0.31,0.12,0.0
flylegacy.csv,0.0,0.0,0.835,0.41500000000000004,0.0,1.0,0.41500000000000004,0.0,0.5
nullc.csv,0.25,0.0,1.0,0.25,0.0,0.25,1.0,0.0,1.0
dvt.csv,0.095,0.15000000000000002,0.2,0.8,0.15000000000000002,0.15000000000000002,0.8,0.15000000000000002,0.1
retromenu.csv,0.0,0.0,0.2,0.0,0.0,0.225,0.55,0.0,0.2
jatlas.csv,0.215,0.0,0.0,0.215,0.0,0.0,0.38,0.0,0.0
liferea.csv,0.0,0.225,0.0,0.225,0.225,0.0,0.6,0.225,0.1
array4j.csv,0.29,0.17,0.085,0.5,0.17,0.0,0.5,0.17,0.0
go.csv,0.0,0.225,0.4,0.0,0.225,0.4,0.4,0.225,0.4
zealos.csv,0.0,0.0,0.14,0.145,0.0,0.14,0.07,0.0,0.14
ns-3.csv,0.0,0.0,0.5349999999999999,0.405,0.0,0.5349999999999999,0.665,0.0,0.595
nug.csv,0.0,0.125,0.125,0.0,0.125,0.25,0.41500000000000004,0.125,0.0
critterding.csv,0.0,0.25,0.25,0.5,0.25,0.25,0.75,0.25,0.25
optalgtoolkit.csv,0.33,0.0,0.165,0.0,0.0,0.0,0.5,0.0,0.33
kwave.csv,0.265,0.185,0.165,0.0,0.185,0.085,0.25,0.185,0.085
superwaba.csv,0.0,0.0,0.22,0.44,0.0,0.165,0.47,0.0,0.155
ltp.csv,0.0,0.07,0.62,0.07,0.07,0.585,0.345,0.07,0.485
pdfedit.csv,0.25,0.1,0.25,0.375,0.1,0.25,0.375,0.1,0.25
blogentis.csv,0.43,0.07,0.14,0.0,0.07,0.14,0.29,0.07,0.07
mclient-mume.csv,0.0,0.165,0.165,0.835,0.165,0.33,0.835,0.165,0.33
firebird.csv,0.13,0.19,0.42000000000000004,0.45,0.19,0.31,0.5800000000000001,0.19,0.345
