,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.6,0.52,0.39,0.5,0.31,0.51,0.59,1.0
jlinalg.csv,0.26,0.73,0.95,0.72,0.49,0.65,0.77,1.0
jmule.csv,0.44,0.46,0.54,0.34,0.43,0.49,0.32,0.22
knowledge.csv,0.26,0.71,0.68,0.9,0.16,0.72,0.55,0.54
massiv.csv,0.88,0.76,0.7,1.0,1.0,0.03,0.9,0.83
ng4j.csv,0.78,0.92,0.54,0.67,0.79,0.28,0.53,0.48
playerstage.csv,0.44,0.49,0.58,0.36,0.48,0.61,0.42,0.79
superwaba.csv,0.73,0.34,0.56,0.69,0.55,0.54,0.59,0.5
