,recall,precision,pf,wins
acdk.csv,0.29,0.47,0.12,16
all-plasm.csv,0.53,0.25,0.53,3
applet2app.csv,0.67,0.22,0.54,4
autat.csv,0.37,0.45,0.23,14
autowikibrowser.csv,0.63,0.32,0.37,8
gbif-providertoolkit.csv,0.23,0.38,0.11,11
htmlunit.csv,0.24,0.4,0.11,13
kmatplot.csv,0.23,0.36,0.13,9
mcore3d.csv,0.49,0.21,0.54,0
nh3d.csv,0.08,0.47,0.03,15
qgo.csv,0.52,0.41,0.32,12
qtwin.csv,0.0,0.0,0.0,1
reactos-mirror.csv,0.8,0.27,0.77,2
taokgame.csv,0.14,0.36,0.06,10
unbvision.csv,0.51,0.37,0.42,7
uwom.csv,0.48,0.34,0.37,6
wishmaster.csv,0.26,0.24,0.23,5
