,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,1.0,1.0
jahshaka.csv,0.31,0.2,0.59,0.0,0.63,0.21,0.5
jatlas.csv,0.76,0.49,0.74,0.33,0.15,0.29,0.24
jedit.csv,0.17,0.82,0.72,1.0,0.97,0.92,0.48
open-media-library.csv,0.71,0.14,0.28,1.0,0.37,0.33,0.34
panda3d.csv,0.35,0.37,0.39,0.0,0.34,0.46,0.32
wheat.csv,0.73,0.31,0.83,0.0,0.73,0.29,0.36
