,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.76,0.9,1.0,0.67,0.71,0.86,0.98,0.92,0.81,1.0,1.0,0.82,1.0,1.0,1.0,0.92
calcubetimer.csv,0.25,0.47,0.03,0.63,0.73,1.0,0.04,0.5,0.8,0.86,1.0,0.82,0.25,0.12,0.18,0.28
chaosrts.csv,0.59,0.47,0.57,0.52,0.24,0.23,0.69,0.72,0.83,0.45,0.35,0.64,0.75,0.75,0.22,0.78
dxengine.csv,0.11,0.14,0.4,0.59,0.59,0.77,0.35,0.52,0.18,0.02,0.0,0.18,0.62,0.25,0.42,0.06
freedom-erp.csv,0.23,0.06,0.93,0.0,0.27,0.14,0.0,0.05,0.01,0.46,0.82,0.27,0.88,0.0,0.1,0.34
joustsim.csv,0.5,0.94,0.77,0.93,0.24,0.82,0.41,0.45,0.56,0.48,0.23,0.82,0.88,0.88,0.6,0.23
jsidplay2.csv,0.22,0.22,0.2,0.11,0.8,0.05,0.16,0.5,0.28,0.82,0.99,0.45,0.12,0.12,0.0,0.61
madman.csv,0.5,0.1,0.6,0.37,0.37,0.82,0.71,0.7,0.36,0.39,0.05,0.73,0.88,0.12,0.75,0.77
mclient-mume.csv,0.59,0.71,0.83,0.74,0.15,0.36,0.51,0.05,0.54,0.16,0.0,0.45,0.25,0.88,0.32,0.43
primefaces.csv,0.8,0.76,1.0,1.0,0.71,0.91,0.86,1.0,1.0,0.62,0.33,1.0,1.0,1.0,0.78,0.88
reaper3d.csv,0.35,0.61,0.5,0.59,0.64,0.77,0.22,0.1,0.23,0.12,0.76,0.36,0.38,0.75,0.7,0.13
sblim.csv,0.17,0.06,0.9,0.74,0.19,0.82,0.02,0.15,0.79,0.2,0.52,0.45,1.0,0.12,0.52,0.33
sevenupdate.csv,1.0,0.73,0.9,0.93,0.93,0.95,0.98,1.0,1.0,0.98,1.0,1.0,0.88,1.0,1.0,1.0
springside.csv,0.75,0.78,0.97,0.96,0.51,0.27,0.73,0.42,0.5,0.54,0.66,0.64,1.0,0.88,0.82,0.6
swtfox.csv,0.7,0.59,0.93,0.0,0.49,0.05,0.92,0.62,0.02,0.43,0.14,0.36,0.38,0.62,0.75,0.6
tmva.csv,0.91,0.8,0.5,0.67,0.88,0.27,0.78,0.55,0.77,0.96,1.0,0.82,0.88,0.88,0.88,0.98
