,recall,precision,pf,wins
checker-framework.csv,0.11,0.45999999999999996,0.11499999999999999,10
customsagetv.csv,0.065,0.365,0.03,4
fluidium.csv,0.185,0.55,0.225,12
guineu.csv,0.37,0.395,0.445,1
inkscape.csv,0.3,0.5449999999999999,0.195,14
mpqc.csv,0.325,0.45999999999999996,0.37,3
nsis.csv,0.94,0.42000000000000004,0.92,0
octave.csv,0.37,0.505,0.44,5
owfs.csv,0.135,0.73,0.03,15
owlib.csv,0.715,0.495,0.615,8
pamguard.csv,0.47,0.45999999999999996,0.36,9
prelude.csv,0.745,0.445,0.67,2
robocode.csv,0.305,0.56,0.315,13
uwom-server.csv,0.245,0.425,0.215,7
zengine.csv,0.86,0.49,0.745,6
zildo.csv,0.51,0.45499999999999996,0.34,11
