,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv
bochs.csv,57.0,39.0,0.0,2.0,0.0,0.0
encog-java.csv,6.0,4.0,1.0,1.0,0.0,2.0
h2database.csv,11.0,1.0,0.0,3.0,0.0,0.0
jaql.csv,16.0,3.0,0.0,2.0,0.0,0.0
raven-monitoring.csv,18.0,22.0,0.0,1.0,20.0,0.0
v8.csv,8.0,16.0,0.0,1.0,0.0,0.0
