,kmatplot.csv,dynalloy.csv,applet2app.csv,cities3d.csv,genecys.csv,xemeiah.csv,ossbuild.csv,nabu-library.csv,modplug.csv,enzo.csv,xined.csv,nebuladevice.csv,autowikibrowser.csv,biodwh.csv,natpad.csv
applet2app.csv,7.0,1.0,0.0,44.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,16.0,6.0,1.0
autowikibrowser.csv,4.0,0.0,13.0,11.0,0.0,1.0,9.0,0.0,1.0,0.0,6.0,13.0,0.0,6.0,2.0
biodwh.csv,0.0,2.0,6.0,71.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0
cities3d.csv,0.0,2.0,8.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,15.0,17.0,1.0
dynalloy.csv,0.0,0.0,1.0,13.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,17.0,4.0,0.0
enzo.csv,7.0,2.0,27.0,23.0,0.0,8.0,14.0,0.0,0.0,0.0,9.0,0.0,7.0,12.0,6.0
genecys.csv,2.0,2.0,7.0,28.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,4.0,12.0,18.0,1.0
kmatplot.csv,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,1.0
modplug.csv,19.0,0.0,27.0,45.0,1.0,3.0,7.0,0.0,0.0,1.0,9.0,3.0,10.0,4.0,0.0
nabu-library.csv,28.0,7.0,2.0,32.0,0.0,7.0,4.0,0.0,0.0,1.0,16.0,2.0,5.0,23.0,0.0
natpad.csv,0.0,1.0,1.0,43.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,2.0,10.0,0.0
nebuladevice.csv,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0
ossbuild.csv,0.0,1.0,4.0,46.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,7.0,15.0,0.0,1.0
xemeiah.csv,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,0.0
xined.csv,0.0,2.0,8.0,61.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,8.0,8.0,19.0,0.0
