,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.56,0.42,0.31,0.37,0.38,1.0
encog-java.csv,0.26,0.05,0.04,0.07,0.15,0.44,0.08
h2database.csv,0.3,0.26,0.08,0.32,0.05,0.38,0.08
haphazard.csv,0.25,0.35,0.4,0.55,0.24,0.29,0.38
jaql.csv,0.47,0.42,0.25,0.23,0.19,0.38,0.08
raven-monitoring.csv,0.32,0.42,0.19,0.27,0.24,0.42,0.08
v8.csv,0.23,0.32,0.83,0.73,0.92,0.58,0.15
