,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,1.0,13.0,4.0,45.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,88.0,14.0,161.0,0.0,0.0
beast-mcmc.csv,5.0,11.0,0.0,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,89.0,54.0,0.0,0.0,1.0
bscwweasel.csv,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,59.0,19.0,183.0,161.0,2.0,0.0
codeblocks.csv,2.0,11.0,0.0,11.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,31.0,104.0,0.0,0.0,0.0
gamestone.csv,4.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,183.0,0.0,0.0,1.0
iaml.csv,5.0,21.0,30.0,28.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,8.0,4.0,28.0,0.0,0.0,1.0
jbasic.csv,2.0,2.0,14.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,2.0,1.0,3.0,10.0,1.0,2.0,0.0
modplug.csv,2.0,9.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,5.0,38.0,38.0,0.0,0.0,0.0
pdfedit.csv,0.0,4.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,1.0,1.0
redshell.csv,5.0,20.0,8.0,27.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,5.0,10.0,42.0,0.0,0.0,1.0
sabbu.csv,0.0,16.0,8.0,10.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,5.0,0.0,0.0
silvertree.csv,0.0,4.0,16.0,17.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,51.0,21.0,8.0,1.0,1.0
t-2.csv,2.0,11.0,1.0,14.0,2.0,0.0,15.0,0.0,2.0,1.0,0.0,3.0,0.0,17.0,5.0,0.0,1.0
xinity.csv,1.0,59.0,6.0,21.0,4.0,0.0,49.0,0.0,0.0,2.0,1.0,2.0,4.0,25.0,3.0,8.0,0.0
xreal.csv,0.0,1.0,12.0,161.0,0.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0
zabbix.csv,1.0,8.0,9.0,39.0,5.0,5.0,6.0,0.0,2.0,0.0,0.0,6.0,83.0,99.0,0.0,0.0,2.0
zengine.csv,3.0,5.0,9.0,30.0,1.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0,73.0,28.0,2.0,0.0,1.0
