,jython.csv,jitterbit.csv,gzigzag.csv,blue-c.csv,jguard.csv,unbvision.csv,ppcboot.csv,repositorium.csv,personalaccess.csv,xbg.csv,gdis.csv,wxstudio.csv,icescrum.csv,elateportal.csv
blue-c.csv,1.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,1.0,12.0,0.0,0.0,3.0,0.0
elateportal.csv,169.0,616.0,3.0,0.0,0.0,3.0,0.0,96.0,147.0,14.0,69.0,0.0,8.0,0.0
gdis.csv,1.0,5.0,1.0,2.0,2.0,4.0,0.0,3.0,1.0,10.0,0.0,0.0,2.0,3.0
gzigzag.csv,169.0,616.0,1.0,0.0,2.0,4.0,236.0,96.0,147.0,15.0,69.0,85.0,7.0,3.0
icescrum.csv,169.0,616.0,16.0,0.0,2.0,2.0,236.0,96.0,147.0,15.0,69.0,85.0,0.0,3.0
jguard.csv,169.0,616.0,18.0,0.0,2.0,2.0,0.0,96.0,0.0,4.0,1.0,0.0,10.0,2.0
jitterbit.csv,0.0,1.0,0.0,0.0,2.0,1.0,236.0,0.0,0.0,5.0,0.0,4.0,2.0,1.0
jython.csv,169.0,616.0,121.0,54.0,85.0,114.0,236.0,96.0,147.0,62.0,69.0,85.0,50.0,49.0
personalaccess.csv,1.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,3.0,3.0
ppcboot.csv,169.0,616.0,1.0,2.0,2.0,4.0,0.0,96.0,147.0,15.0,0.0,8.0,3.0,3.0
repositorium.csv,169.0,616.0,7.0,1.0,0.0,4.0,0.0,1.0,0.0,15.0,0.0,0.0,16.0,3.0
unbvision.csv,169.0,616.0,4.0,54.0,2.0,2.0,236.0,96.0,147.0,15.0,69.0,85.0,50.0,3.0
wxstudio.csv,169.0,616.0,4.0,2.0,0.0,3.0,0.0,10.0,0.0,8.0,0.0,1.0,10.0,3.0
xbg.csv,169.0,616.0,121.0,54.0,85.0,114.0,236.0,96.0,147.0,1.0,69.0,85.0,50.0,1.0
