,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.58,0.62,0.0,0.75,0.91,0.6,0.92,0.43,0.73,0.96,0.92,0.83,0.87,0.67,0.38,0.89
customsagetv.csv,0.86,0.0,0.0,0.0,0.0,0.67,0.8,0.0,0.75,0.91,0.83,0.0,0.88,0.0,0.92,0.51
fluidium.csv,0.7,0.74,0.83,0.69,0.57,0.52,0.93,0.83,0.95,0.75,0.68,0.94,0.65,0.7,0.92,0.53
guineu.csv,0.68,0.97,0.49,0.43,0.49,0.65,0.92,0.75,0.83,0.79,0.97,0.65,0.72,0.76,0.95,0.61
inkscape.csv,0.74,0.68,0.55,0.65,0.91,0.8,0.45,0.86,0.75,0.75,0.92,0.7,0.83,0.75,0.86,0.86
mpqc.csv,0.67,0.98,0.8,0.67,0.94,0.94,0.93,0.57,0.78,0.99,0.7,0.67,0.71,0.59,0.95,0.45
nsis.csv,0.42,0.46,0.57,0.39,0.39,0.45,0.4,0.47,0.61,0.45,0.49,0.45,0.47,0.47,0.44,0.33
octave.csv,0.64,0.5,0.47,0.54,0.95,0.71,0.46,0.65,0.88,0.56,0.65,0.79,0.61,0.62,0.46,0.64
owfs.csv,0.51,0.82,0.45,0.91,0.9,0.9,0.75,0.43,0.61,0.68,0.8,0.73,0.47,0.83,0.45,0.94
owlib.csv,0.39,0.55,0.59,0.46,0.42,0.56,0.59,0.56,0.66,0.64,0.55,0.67,0.45,0.59,0.43,0.4
pamguard.csv,0.56,0.79,0.83,0.57,0.88,0.96,0.68,0.58,0.54,0.85,0.93,0.86,0.63,0.91,0.43,0.7
prelude.csv,0.34,0.42,0.48,0.4,0.38,0.42,0.36,0.38,0.5,0.43,0.41,0.41,0.38,0.43,0.31,0.32
robocode.csv,0.39,0.58,0.47,0.34,0.66,0.51,0.56,0.52,0.46,0.46,0.67,0.56,0.41,0.48,0.4,0.39
uwom-server.csv,0.95,0.98,0.0,0.0,0.91,0.93,0.76,0.78,0.65,0.83,0.75,0.75,0.81,0.5,0.83,0.64
zengine.csv,0.3,0.38,0.49,0.38,0.37,0.45,0.35,0.41,0.45,0.42,0.44,0.42,0.36,0.41,0.32,0.29
zildo.csv,0.56,0.57,0.61,0.59,0.96,0.79,0.68,0.73,0.54,0.69,0.72,0.68,0.49,0.67,0.38,0.86
