,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.63,0.73,1.0,1.0,0.91,0.71,0.91,0.62,0.15,0.9,0.93,0.84,0.81,0.77,0.86,0.97
customsagetv.csv,0.97,1.0,0.98,1.0,1.0,1.0,0.96,0.96,0.7,0.97,0.93,1.0,0.89,1.0,0.86,0.02
fluidium.csv,0.61,0.65,1.08,0.6,0.79,0.79,0.81,0.67,0.83,0.82,0.7,0.96,0.7,0.07,0.89,0.54
guineu.csv,0.04,0.83,1.0,0.93,0.87,0.81,0.98,0.72,0.69,0.84,0.68,0.81,0.7,0.73,0.8,0.46
inkscape.csv,0.81,0.65,0.74,0.59,0.96,1.0,0.06,0.83,0.85,0.69,0.87,0.77,0.96,0.82,0.94,1.01
mpqc.csv,0.76,0.84,0.91,1.0,1.01,0.1,0.93,1.07,1.02,0.79,0.79,0.96,1.01,0.81,0.82,0.99
nsis.csv,0.77,0.82,1.01,1.01,0.99,0.95,0.91,0.81,0.74,0.86,0.0,0.93,0.78,0.87,0.68,0.89
octave.csv,0.72,0.83,0.52,0.62,0.14,0.87,0.69,0.73,0.86,0.61,0.85,0.63,0.8,0.81,0.89,0.68
owfs.csv,0.51,0.69,0.74,0.0,0.79,0.89,0.85,0.74,0.62,0.7,1.01,0.74,0.53,0.92,0.68,0.94
owlib.csv,0.62,0.03,0.76,0.83,0.9,0.72,0.68,0.73,0.8,0.77,0.74,0.88,0.65,0.81,0.59,0.53
pamguard.csv,0.84,0.84,0.92,0.8,0.86,0.72,0.9,0.76,0.57,0.84,0.86,0.85,0.71,0.84,0.02,1.02
prelude.csv,0.89,0.92,0.0,0.88,0.99,0.97,0.91,0.8,0.77,0.92,0.79,0.83,0.89,0.8,0.94,0.82
robocode.csv,0.71,0.6,0.67,0.69,0.67,0.74,0.54,0.06,0.48,0.6,0.86,0.7,0.61,0.56,0.69,0.46
uwom-server.csv,0.72,0.97,1.0,0.91,0.91,0.96,0.74,0.79,0.91,0.07,0.95,0.89,0.76,0.6,0.74,0.58
zengine.csv,0.99,0.94,1.0,0.92,0.87,0.93,0.85,0.83,0.57,0.76,0.73,0.0,0.95,0.81,1.0,0.93
zildo.csv,0.47,0.59,0.49,0.71,0.76,0.57,0.69,0.71,0.41,0.78,0.71,0.53,0.07,0.72,0.85,0.68
